3,1,1312.61,434.465,1516.2399999999998,785.4269999999999
3,2,1459.3,441.642,1578.35,781.688
3,3,442.754,460.529,553.466,723.46
3,4,574.811,433.993,684.813,712.604
3,5,1261.67,424.868,1308.0700000000002,529.708
3,6,1686.16,432.891,1761.27,586.773
3,7,1849.09,426.983,1913.24,675.726
3,8,655.716,470.113,717.827,617.3969999999999
3,9,698.27,462.295,744.319,593.801
4,1,1312.61,434.465,1516.2399999999998,785.4269999999999
4,2,1459.3,441.642,1578.35,781.688
4,3,442.754,460.529,553.466,723.46
4,4,574.811,433.993,684.813,712.604
4,5,1261.67,424.868,1308.0700000000002,529.708
4,6,1686.16,432.891,1761.27,586.773
4,7,1849.09,426.983,1913.24,675.726
4,8,655.716,470.113,717.827,617.3969999999999
4,9,698.27,462.295,744.319,593.801
5,1,1312.61,434.465,1516.2399999999998,785.4269999999999
5,2,1459.3,441.642,1578.35,781.688
5,3,442.754,460.529,553.466,723.46
5,4,574.811,433.993,684.813,712.604
5,5,1261.67,424.868,1308.0700000000002,529.708
5,6,1686.16,432.891,1761.27,586.773
5,7,1849.09,426.983,1913.24,675.726
5,8,655.716,470.113,717.827,617.3969999999999
5,9,698.27,462.295,744.319,593.801
5,10,1294.0,419.422,1349.47,536.655
5,12,1072.86,460.922,1113.51,573.402
6,1,1312.61,434.465,1516.2399999999998,785.4269999999999
6,2,1459.3,441.642,1578.35,781.688
6,3,442.754,460.529,553.466,723.46
6,4,574.811,433.993,684.813,712.604
6,5,1261.67,424.868,1308.0700000000002,529.708
6,6,1686.16,432.891,1761.27,586.773
6,7,1849.09,426.983,1913.24,675.726
6,8,655.716,470.113,717.827,617.3969999999999
6,9,698.27,462.295,744.319,593.801
6,10,1294.0,419.422,1349.47,536.655
6,12,1072.86,460.922,1113.51,573.402
7,1,1312.61,434.465,1516.2399999999998,785.4269999999999
7,2,1459.3,441.642,1578.35,781.688
7,3,442.754,460.529,553.466,723.46
7,4,574.811,433.993,684.813,712.604
7,5,1261.67,424.868,1308.0700000000002,529.708
7,6,1686.16,432.891,1761.27,586.773
7,7,1849.09,426.983,1913.24,675.726
7,8,655.716,470.113,717.827,617.3969999999999
7,9,698.27,462.295,744.319,593.801
7,10,1294.0,419.422,1349.47,536.655
7,12,1072.86,460.922,1113.51,573.402
8,1,1312.61,434.465,1516.2399999999998,785.4269999999999
8,2,1459.3,441.642,1578.35,781.688
8,3,442.754,460.529,553.466,723.46
8,4,574.811,433.993,684.813,712.604
8,5,1261.67,424.868,1308.0700000000002,529.708
8,6,1686.16,432.891,1761.27,586.773
8,7,1849.09,426.983,1913.24,675.726
8,8,655.716,470.113,717.827,617.3969999999999
8,9,698.27,462.295,744.319,593.801
8,12,1072.86,460.922,1113.51,573.402
9,1,1312.61,434.465,1516.2399999999998,785.4269999999999
9,2,1459.3,441.642,1578.35,781.688
9,3,442.754,460.529,553.466,723.46
9,4,574.811,433.993,684.813,712.604
9,5,1261.67,424.868,1308.0700000000002,529.708
9,6,1686.16,432.891,1761.27,586.773
9,7,1849.09,426.983,1913.24,675.726
9,8,655.716,470.113,717.827,617.3969999999999
9,9,698.27,462.295,744.319,593.801
9,12,1072.86,460.922,1113.51,573.402
9,11,677.626,461.177,730.848,606.965
10,1,1312.61,434.465,1516.2399999999998,785.4269999999999
10,2,1459.3,441.642,1578.35,781.688
10,3,442.754,460.529,553.466,723.46
10,4,574.811,433.993,684.813,712.604
10,5,1261.67,424.868,1308.0700000000002,529.708
10,6,1686.16,432.891,1761.27,586.773
10,7,1849.09,426.983,1913.24,675.726
10,8,655.716,470.113,717.827,617.3969999999999
10,9,698.27,462.295,744.319,593.801
10,12,1072.86,460.922,1113.51,573.402
10,11,677.626,461.177,730.848,606.965
11,1,1312.61,434.465,1516.2399999999998,785.4269999999999
11,2,1459.3,441.642,1578.35,781.688
11,3,442.754,460.529,553.466,723.46
11,4,574.811,433.993,684.813,712.604
11,5,1261.67,424.868,1308.0700000000002,529.708
11,6,1686.16,432.891,1761.27,586.773
11,7,1849.09,426.983,1913.24,675.726
11,8,655.716,470.113,717.827,617.3969999999999
11,9,698.27,462.295,744.319,593.801
11,11,677.626,461.177,730.848,606.965
12,1,1312.61,434.465,1516.2399999999998,785.4269999999999
12,2,1459.3,441.642,1578.35,781.688
12,3,442.754,460.529,553.466,723.46
12,4,574.811,433.993,684.813,712.604
12,5,1261.67,424.868,1308.0700000000002,529.708
12,6,1686.16,432.891,1761.27,586.773
12,7,1849.09,426.983,1913.24,675.726
12,8,655.716,470.113,717.827,617.3969999999999
12,9,698.27,462.295,744.319,593.801
12,11,677.626,461.177,730.848,606.965
12,13,1374.71,437.965,1422.45,567.7
13,1,1312.61,434.465,1516.2399999999998,785.4269999999999
13,2,1459.3,441.642,1578.35,781.688
13,3,442.754,460.529,553.466,723.46
13,4,574.811,433.993,684.813,712.604
13,5,1261.67,424.868,1308.0700000000002,529.708
13,6,1686.16,432.891,1761.27,586.773
13,7,1849.09,426.983,1913.24,675.726
13,8,655.716,470.113,717.827,617.3969999999999
13,9,698.27,462.295,744.319,593.801
13,11,677.626,461.177,730.848,606.965
13,13,1374.71,437.965,1422.45,567.7
13,14,1530.49,430.354,1623.08,767.314
13,15,1067.23,460.605,1111.33,581.4350000000001
14,1,1312.61,434.465,1516.2399999999998,785.4269999999999
14,2,1459.3,441.642,1578.35,781.688
14,3,442.754,460.529,553.466,723.46
14,4,574.811,433.993,684.813,712.604
14,5,1261.67,424.868,1308.0700000000002,529.708
14,6,1686.16,432.891,1761.27,586.773
14,7,1849.09,426.983,1913.24,675.726
14,8,655.716,470.113,717.827,617.3969999999999
14,9,698.27,462.295,744.319,593.801
14,13,1374.71,437.965,1422.45,567.7
14,14,1530.49,430.354,1623.08,767.314
14,15,1067.23,460.605,1111.33,581.4350000000001
14,16,1087.47,436.861,1139.59,573.0509999999999
15,2,1459.3,441.642,1578.35,781.688
15,3,442.754,460.529,553.466,723.46
15,4,574.811,433.993,684.813,712.604
15,5,1261.67,424.868,1308.0700000000002,529.708
15,6,1686.16,432.891,1761.27,586.773
15,7,1849.09,426.983,1913.24,675.726
15,8,655.716,470.113,717.827,617.3969999999999
15,9,698.27,462.295,744.319,593.801
15,13,1374.71,437.965,1422.45,567.7
15,14,1530.49,430.354,1623.08,767.314
15,15,1067.23,460.605,1111.33,581.4350000000001
15,16,1087.47,436.861,1139.59,573.0509999999999
16,2,1459.3,441.642,1578.35,781.688
16,3,442.754,460.529,553.466,723.46
16,4,574.811,433.993,684.813,712.604
16,5,1261.67,424.868,1308.0700000000002,529.708
16,6,1686.16,432.891,1761.27,586.773
16,7,1849.09,426.983,1913.24,675.726
16,8,655.716,470.113,717.827,617.3969999999999
16,9,698.27,462.295,744.319,593.801
16,14,1530.49,430.354,1623.08,767.314
16,15,1067.23,460.605,1111.33,581.4350000000001
