3,1,11.2975,148.802,90.464,346.477
3,2,127.539,149.108,189.281,334.432
4,1,11.2975,148.802,90.464,346.477
4,2,127.539,149.108,189.281,334.432
5,1,11.2975,148.802,90.464,346.477
5,2,127.539,149.108,189.281,334.432
5,3,252.733,206.097,283.767,257.27
6,1,11.2975,148.802,90.464,346.477
6,2,127.539,149.108,189.281,334.432
6,3,252.733,206.097,283.767,257.27
7,1,11.2975,148.802,90.464,346.477
7,2,127.539,149.108,189.281,334.432
7,3,252.733,206.097,283.767,257.27
7,4,242.425,200.137,266.926,258.172
8,1,11.2975,148.802,90.464,346.477
8,2,127.539,149.108,189.281,334.432
8,3,252.733,206.097,283.767,257.27
8,4,242.425,200.137,266.926,258.172
8,6,265.694,199.64,293.651,258.483
9,1,11.2975,148.802,90.464,346.477
9,2,127.539,149.108,189.281,334.432
9,3,252.733,206.097,283.767,257.27
9,4,242.425,200.137,266.926,258.172
9,6,265.694,199.64,293.651,258.483
9,5,280.908,205.495,313.502,251.989
10,1,11.2975,148.802,90.464,346.477
10,2,127.539,149.108,189.281,334.432
10,4,242.425,200.137,266.926,258.172
10,6,265.694,199.64,293.651,258.483
10,5,280.908,205.495,313.502,251.989
10,8,164.502,155.263,227.49800000000002,349.654
11,1,11.2975,148.802,90.464,346.477
11,4,242.425,200.137,266.926,258.172
11,6,265.694,199.64,293.651,258.483
11,5,280.908,205.495,313.502,251.989
11,8,164.502,155.263,227.49800000000002,349.654
12,1,11.2975,148.802,90.464,346.477
12,4,242.425,200.137,266.926,258.172
12,6,265.694,199.64,293.651,258.483
12,5,280.908,205.495,313.502,251.989
12,8,164.502,155.263,227.49800000000002,349.654
12,11,58.206,155.021,127.39,364.134
12,12,297.317,203.304,323.3,264.073
13,4,242.425,200.137,266.926,258.172
13,6,265.694,199.64,293.651,258.483
13,5,280.908,205.495,313.502,251.989
13,8,164.502,155.263,227.49800000000002,349.654
13,11,58.206,155.021,127.39,364.134
13,12,297.317,203.304,323.3,264.073
13,7,329.029,201.549,367.788,252.174
14,6,265.694,199.64,293.651,258.483
14,5,280.908,205.495,313.502,251.989
14,8,164.502,155.263,227.49800000000002,349.654
14,11,58.206,155.021,127.39,364.134
14,12,297.317,203.304,323.3,264.073
14,7,329.029,201.549,367.788,252.174
15,6,265.694,199.64,293.651,258.483
15,5,280.908,205.495,313.502,251.989
15,8,164.502,155.263,227.49800000000002,349.654
15,11,58.206,155.021,127.39,364.134
15,12,297.317,203.304,323.3,264.073
15,7,329.029,201.549,367.788,252.174
15,13,316.939,211.003,342.25300000000004,267.11699999999996
16,5,280.908,205.495,313.502,251.989
16,8,164.502,155.263,227.49800000000002,349.654
16,11,58.206,155.021,127.39,364.134
16,12,297.317,203.304,323.3,264.073
16,7,329.029,201.549,367.788,252.174
16,13,316.939,211.003,342.25300000000004,267.11699999999996
16,14,210.559,141.95,282.873,367.871
17,5,280.908,205.495,313.502,251.989
17,11,58.206,155.021,127.39,364.134
17,12,297.317,203.304,323.3,264.073
17,7,329.029,201.549,367.788,252.174
17,13,316.939,211.003,342.25300000000004,267.11699999999996
17,14,210.559,141.95,282.873,367.871
17,15,331.567,202.52,352.514,264.004
18,11,58.206,155.021,127.39,364.134
18,12,297.317,203.304,323.3,264.073
18,7,329.029,201.549,367.788,252.174
18,13,316.939,211.003,342.25300000000004,267.11699999999996
18,14,210.559,141.95,282.873,367.871
18,15,331.567,202.52,352.514,264.004
19,11,58.206,155.021,127.39,364.134
19,12,297.317,203.304,323.3,264.073
19,7,329.029,201.549,367.788,252.174
19,13,316.939,211.003,342.25300000000004,267.11699999999996
19,14,210.559,141.95,282.873,367.871
19,15,331.567,202.52,352.514,264.004
19,17,195.543,192.636,219.719,261.973
20,11,58.206,155.021,127.39,364.134
20,12,297.317,203.304,323.3,264.073
20,13,316.939,211.003,342.25300000000004,267.11699999999996
20,14,210.559,141.95,282.873,367.871
20,17,195.543,192.636,219.719,261.973
20,18,1.85479,148.306,30.593890000000002,238.632
21,11,58.206,155.021,127.39,364.134
21,12,297.317,203.304,323.3,264.073
21,14,210.559,141.95,282.873,367.871
21,17,195.543,192.636,219.719,261.973
21,18,1.85479,148.306,30.593890000000002,238.632
21,19,11.9651,250.551,44.013799999999996,342.947
22,11,58.206,155.021,127.39,364.134
22,14,210.559,141.95,282.873,367.871
22,18,1.85479,148.306,30.593890000000002,238.632
22,19,11.9651,250.551,44.013799999999996,342.947
23,11,58.206,155.021,127.39,364.134
23,14,210.559,141.95,282.873,367.871
23,18,1.85479,148.306,30.593890000000002,238.632
23,19,11.9651,250.551,44.013799999999996,342.947
23,20,7.07684,195.786,36.52144,294.086
24,11,58.206,155.021,127.39,364.134
24,14,210.559,141.95,282.873,367.871
24,18,1.85479,148.306,30.593890000000002,238.632
24,20,7.07684,195.786,36.52144,294.086
25,11,58.206,155.021,127.39,364.134
25,14,210.559,141.95,282.873,367.871
25,18,1.85479,148.306,30.593890000000002,238.632
25,20,7.07684,195.786,36.52144,294.086
26,11,58.206,155.021,127.39,364.134
26,14,210.559,141.95,282.873,367.871
26,18,1.85479,148.306,30.593890000000002,238.632
26,20,7.07684,195.786,36.52144,294.086
27,11,58.206,155.021,127.39,364.134
27,14,210.559,141.95,282.873,367.871
27,20,7.07684,195.786,36.52144,294.086
28,11,58.206,155.021,127.39,364.134
28,14,210.559,141.95,282.873,367.871
28,20,7.07684,195.786,36.52144,294.086
29,11,58.206,155.021,127.39,364.134
29,14,210.559,141.95,282.873,367.871
29,20,7.07684,195.786,36.52144,294.086
30,11,58.206,155.021,127.39,364.134
30,14,210.559,141.95,282.873,367.871
30,20,7.07684,195.786,36.52144,294.086
30,23,230.512,118.395,355.38599999999997,415.976
31,11,58.206,155.021,127.39,364.134
31,20,7.07684,195.786,36.52144,294.086
31,23,230.512,118.395,355.38599999999997,415.976
31,25,140.621,94.6114,181.102,194.9644
32,11,58.206,155.021,127.39,364.134
32,20,7.07684,195.786,36.52144,294.086
32,23,230.512,118.395,355.38599999999997,415.976
32,25,140.621,94.6114,181.102,194.9644
33,11,58.206,155.021,127.39,364.134
33,20,7.07684,195.786,36.52144,294.086
33,23,230.512,118.395,355.38599999999997,415.976
33,25,140.621,94.6114,181.102,194.9644
34,11,58.206,155.021,127.39,364.134
34,20,7.07684,195.786,36.52144,294.086
34,23,230.512,118.395,355.38599999999997,415.976
34,25,140.621,94.6114,181.102,194.9644
34,9,365.865,194.84,397.67,254.11
34,10,385.327,195.667,417.467,253.582
34,24,0.0,125.38,26.6196,219.105
34,26,47.9476,79.2873,193.9486,429.13530000000003
34,27,406.357,185.423,436.651,261.639
35,23,230.512,118.395,355.38599999999997,415.976
35,25,140.621,94.6114,181.102,194.9644
35,9,365.865,194.84,397.67,254.11
35,10,385.327,195.667,417.467,253.582
35,24,0.0,125.38,26.6196,219.105
35,26,47.9476,79.2873,193.9486,429.13530000000003
35,27,406.357,185.423,436.651,261.639
36,23,230.512,118.395,355.38599999999997,415.976
36,25,140.621,94.6114,181.102,194.9644
36,9,365.865,194.84,397.67,254.11
36,10,385.327,195.667,417.467,253.582
36,24,0.0,125.38,26.6196,219.105
36,26,47.9476,79.2873,193.9486,429.13530000000003
36,27,406.357,185.423,436.651,261.639
36,28,426.55,186.011,455.045,268.856
36,29,155.417,76.0679,209.768,213.40589999999997
37,23,230.512,118.395,355.38599999999997,415.976
37,9,365.865,194.84,397.67,254.11
37,10,385.327,195.667,417.467,253.582
37,24,0.0,125.38,26.6196,219.105
37,26,47.9476,79.2873,193.9486,429.13530000000003
37,27,406.357,185.423,436.651,261.639
37,28,426.55,186.011,455.045,268.856
37,29,155.417,76.0679,209.768,213.40589999999997
38,23,230.512,118.395,355.38599999999997,415.976
38,9,365.865,194.84,397.67,254.11
38,10,385.327,195.667,417.467,253.582
38,24,0.0,125.38,26.6196,219.105
38,26,47.9476,79.2873,193.9486,429.13530000000003
38,27,406.357,185.423,436.651,261.639
38,28,426.55,186.011,455.045,268.856
38,29,155.417,76.0679,209.768,213.40589999999997
38,30,451.079,190.945,478.591,269.029
39,23,230.512,118.395,355.38599999999997,415.976
39,10,385.327,195.667,417.467,253.582
39,24,0.0,125.38,26.6196,219.105
39,26,47.9476,79.2873,193.9486,429.13530000000003
39,27,406.357,185.423,436.651,261.639
39,28,426.55,186.011,455.045,268.856
39,29,155.417,76.0679,209.768,213.40589999999997
39,30,451.079,190.945,478.591,269.029
39,31,282.473,71.1237,429.064,459.1757
39,32,6.97618,120.493,52.84998,289.294
40,10,385.327,195.667,417.467,253.582
40,26,47.9476,79.2873,193.9486,429.13530000000003
40,27,406.357,185.423,436.651,261.639
40,28,426.55,186.011,455.045,268.856
40,29,155.417,76.0679,209.768,213.40589999999997
40,30,451.079,190.945,478.591,269.029
40,31,282.473,71.1237,429.064,459.1757
40,32,6.97618,120.493,52.84998,289.294
40,33,185.313,85.5667,224.938,161.253
41,26,47.9476,79.2873,193.9486,429.13530000000003
41,27,406.357,185.423,436.651,261.639
41,28,426.55,186.011,455.045,268.856
41,30,451.079,190.945,478.591,269.029
41,31,282.473,71.1237,429.064,459.1757
41,32,6.97618,120.493,52.84998,289.294
41,33,185.313,85.5667,224.938,161.253
42,26,47.9476,79.2873,193.9486,429.13530000000003
42,27,406.357,185.423,436.651,261.639
42,28,426.55,186.011,455.045,268.856
42,30,451.079,190.945,478.591,269.029
42,31,282.473,71.1237,429.064,459.1757
42,32,6.97618,120.493,52.84998,289.294
42,33,185.313,85.5667,224.938,161.253
43,26,47.9476,79.2873,193.9486,429.13530000000003
43,27,406.357,185.423,436.651,261.639
43,28,426.55,186.011,455.045,268.856
43,31,282.473,71.1237,429.064,459.1757
43,32,6.97618,120.493,52.84998,289.294
43,33,185.313,85.5667,224.938,161.253
44,26,47.9476,79.2873,193.9486,429.13530000000003
44,28,426.55,186.011,455.045,268.856
44,31,282.473,71.1237,429.064,459.1757
44,32,6.97618,120.493,52.84998,289.294
44,33,185.313,85.5667,224.938,161.253
45,26,47.9476,79.2873,193.9486,429.13530000000003
45,31,282.473,71.1237,429.064,459.1757
45,32,6.97618,120.493,52.84998,289.294
46,26,47.9476,79.2873,193.9486,429.13530000000003
46,31,282.473,71.1237,429.064,459.1757
46,32,6.97618,120.493,52.84998,289.294
47,26,47.9476,79.2873,193.9486,429.13530000000003
47,31,282.473,71.1237,429.064,459.1757
47,32,6.97618,120.493,52.84998,289.294
48,26,47.9476,79.2873,193.9486,429.13530000000003
48,31,282.473,71.1237,429.064,459.1757
48,32,6.97618,120.493,52.84998,289.294
49,26,47.9476,79.2873,193.9486,429.13530000000003
49,31,282.473,71.1237,429.064,459.1757
49,32,6.97618,120.493,52.84998,289.294
50,26,47.9476,79.2873,193.9486,429.13530000000003
50,31,282.473,71.1237,429.064,459.1757
50,32,6.97618,120.493,52.84998,289.294
51,26,47.9476,79.2873,193.9486,429.13530000000003
51,31,282.473,71.1237,429.064,459.1757
51,32,6.97618,120.493,52.84998,289.294
52,26,47.9476,79.2873,193.9486,429.13530000000003
52,31,282.473,71.1237,429.064,459.1757
52,32,6.97618,120.493,52.84998,289.294
53,26,47.9476,79.2873,193.9486,429.13530000000003
53,31,282.473,71.1237,429.064,459.1757
53,32,6.97618,120.493,52.84998,289.294
54,26,47.9476,79.2873,193.9486,429.13530000000003
54,31,282.473,71.1237,429.064,459.1757
54,32,6.97618,120.493,52.84998,289.294
54,37,3.95176,60.1361,82.72396,451.8221
55,26,47.9476,79.2873,193.9486,429.13530000000003
55,31,282.473,71.1237,429.064,459.1757
55,32,6.97618,120.493,52.84998,289.294
55,37,3.95176,60.1361,82.72396,451.8221
56,26,47.9476,79.2873,193.9486,429.13530000000003
56,31,282.473,71.1237,429.064,459.1757
56,32,6.97618,120.493,52.84998,289.294
56,37,3.95176,60.1361,82.72396,451.8221
57,26,47.9476,79.2873,193.9486,429.13530000000003
57,31,282.473,71.1237,429.064,459.1757
57,32,6.97618,120.493,52.84998,289.294
57,38,0.0,88.7962,34.1177,224.9732
58,26,47.9476,79.2873,193.9486,429.13530000000003
58,31,282.473,71.1237,429.064,459.1757
58,38,0.0,88.7962,34.1177,224.9732
59,26,47.9476,79.2873,193.9486,429.13530000000003
59,31,282.473,71.1237,429.064,459.1757
59,38,0.0,88.7962,34.1177,224.9732
59,39,153.008,18.768,254.46800000000002,406.02099999999996
59,40,183.697,243.312,222.647,388.598
60,26,47.9476,79.2873,193.9486,429.13530000000003
60,31,282.473,71.1237,429.064,459.1757
60,38,0.0,88.7962,34.1177,224.9732
60,39,153.008,18.768,254.46800000000002,406.02099999999996
60,40,183.697,243.312,222.647,388.598
61,26,47.9476,79.2873,193.9486,429.13530000000003
61,31,282.473,71.1237,429.064,459.1757
61,38,0.0,88.7962,34.1177,224.9732
61,39,153.008,18.768,254.46800000000002,406.02099999999996
61,40,183.697,243.312,222.647,388.598
62,26,47.9476,79.2873,193.9486,429.13530000000003
62,31,282.473,71.1237,429.064,459.1757
62,38,0.0,88.7962,34.1177,224.9732
62,39,153.008,18.768,254.46800000000002,406.02099999999996
62,40,183.697,243.312,222.647,388.598
63,26,47.9476,79.2873,193.9486,429.13530000000003
63,31,282.473,71.1237,429.064,459.1757
63,38,0.0,88.7962,34.1177,224.9732
63,39,153.008,18.768,254.46800000000002,406.02099999999996
64,26,47.9476,79.2873,193.9486,429.13530000000003
64,31,282.473,71.1237,429.064,459.1757
64,38,0.0,88.7962,34.1177,224.9732
64,39,153.008,18.768,254.46800000000002,406.02099999999996
65,26,47.9476,79.2873,193.9486,429.13530000000003
65,31,282.473,71.1237,429.064,459.1757
65,38,0.0,88.7962,34.1177,224.9732
66,26,47.9476,79.2873,193.9486,429.13530000000003
66,31,282.473,71.1237,429.064,459.1757
66,38,0.0,88.7962,34.1177,224.9732
66,41,492.602,150.074,530.73,289.18100000000004
67,26,47.9476,79.2873,193.9486,429.13530000000003
67,31,282.473,71.1237,429.064,459.1757
67,38,0.0,88.7962,34.1177,224.9732
67,41,492.602,150.074,530.73,289.18100000000004
68,26,47.9476,79.2873,193.9486,429.13530000000003
68,31,282.473,71.1237,429.064,459.1757
68,38,0.0,88.7962,34.1177,224.9732
68,41,492.602,150.074,530.73,289.18100000000004
69,26,47.9476,79.2873,193.9486,429.13530000000003
69,31,282.473,71.1237,429.064,459.1757
70,26,47.9476,79.2873,193.9486,429.13530000000003
70,31,282.473,71.1237,429.064,459.1757
70,36,274.525,180.522,315.967,248.932
70,43,338.525,2.00247,546.943,479.00047
71,26,47.9476,79.2873,193.9486,429.13530000000003
71,36,274.525,180.522,315.967,248.932
71,43,338.525,2.00247,546.943,479.00047
72,26,47.9476,79.2873,193.9486,429.13530000000003
72,36,274.525,180.522,315.967,248.932
72,43,338.525,2.00247,546.943,479.00047
72,42,150.206,7.29547,261.989,298.83947
73,26,47.9476,79.2873,193.9486,429.13530000000003
73,36,274.525,180.522,315.967,248.932
73,43,338.525,2.00247,546.943,479.00047
73,42,150.206,7.29547,261.989,298.83947
74,26,47.9476,79.2873,193.9486,429.13530000000003
74,36,274.525,180.522,315.967,248.932
74,43,338.525,2.00247,546.943,479.00047
74,42,150.206,7.29547,261.989,298.83947
74,46,8.45702,226.18,38.329319999999996,383.813
75,26,47.9476,79.2873,193.9486,429.13530000000003
75,36,274.525,180.522,315.967,248.932
75,43,338.525,2.00247,546.943,479.00047
75,42,150.206,7.29547,261.989,298.83947
75,46,8.45702,226.18,38.329319999999996,383.813
75,44,502.616,164.052,531.168,306.832
76,26,47.9476,79.2873,193.9486,429.13530000000003
76,36,274.525,180.522,315.967,248.932
76,43,338.525,2.00247,546.943,479.00047
76,42,150.206,7.29547,261.989,298.83947
76,46,8.45702,226.18,38.329319999999996,383.813
76,44,502.616,164.052,531.168,306.832
77,26,47.9476,79.2873,193.9486,429.13530000000003
77,36,274.525,180.522,315.967,248.932
77,43,338.525,2.00247,546.943,479.00047
77,42,150.206,7.29547,261.989,298.83947
77,46,8.45702,226.18,38.329319999999996,383.813
77,44,502.616,164.052,531.168,306.832
78,26,47.9476,79.2873,193.9486,429.13530000000003
78,36,274.525,180.522,315.967,248.932
78,43,338.525,2.00247,546.943,479.00047
78,42,150.206,7.29547,261.989,298.83947
78,47,293.435,174.025,338.325,271.564
79,26,47.9476,79.2873,193.9486,429.13530000000003
79,43,338.525,2.00247,546.943,479.00047
79,42,150.206,7.29547,261.989,298.83947
79,47,293.435,174.025,338.325,271.564
80,26,47.9476,79.2873,193.9486,429.13530000000003
80,43,338.525,2.00247,546.943,479.00047
80,42,150.206,7.29547,261.989,298.83947
80,47,293.435,174.025,338.325,271.564
81,26,47.9476,79.2873,193.9486,429.13530000000003
81,43,338.525,2.00247,546.943,479.00047
81,42,150.206,7.29547,261.989,298.83947
81,47,293.435,174.025,338.325,271.564
82,26,47.9476,79.2873,193.9486,429.13530000000003
82,43,338.525,2.00247,546.943,479.00047
82,42,150.206,7.29547,261.989,298.83947
82,47,293.435,174.025,338.325,271.564
82,48,369.666,24.7724,591.585,229.9154
82,49,0.605787,86.0097,25.301687,155.108
83,26,47.9476,79.2873,193.9486,429.13530000000003
83,43,338.525,2.00247,546.943,479.00047
